amount,hour,category,distance_from_home_km,txns_last_24h,is_foreign,card_present,is_fraud
22.75,15,grocery,4.3,2,0,0,0
11.41,19,online_retail,20.8,2,0,1,0
363.54,23,electronics,14.1,5,1,0,0
19.61,7,online_retail,32.6,2,0,0,0
60.76,12,grocery,2.9,4,0,0,0
1051.6,12,jewelry,190.2,4,1,1,0
23.17,18,online_retail,52.7,3,0,1,0
13.77,14,grocery,2.8,1,0,1,0
59.86,8,fuel,10.0,2,0,0,0
40.82,14,online_retail,1.1,1,0,0,0
9.71,9,electronics,21.4,0,0,1,0
7.22,21,grocery,7.3,2,0,1,0
18.3,22,fuel,10.2,1,0,1,0
30.18,11,grocery,1.3,1,0,1,0
40.44,19,jewelry,14.6,0,0,1,0
47.29,11,online_retail,0.7,1,0,0,0
10.06,9,restaurant,18.1,1,0,1,0
27.93,19,travel,21.3,0,0,0,0
29.43,9,online_retail,29.5,0,0,1,0
138.74,4,online_retail,62.0,6,0,0,1
121.13,21,grocery,24.2,3,0,1,0
64.53,15,grocery,10.5,0,0,1,0
29.87,19,atm,1.6,0,0,1,0
36.07,15,fuel,2.4,2,0,0,0
22.66,17,grocery,35.3,3,0,0,0
12.51,12,grocery,11.7,2,0,1,0
36.98,20,online_retail,31.8,2,0,1,0
29.71,14,restaurant,11.1,2,0,1,0
124.54,22,online_retail,0.1,4,0,1,0
119.69,15,fuel,6.1,2,0,0,0
18.66,10,electronics,13.1,0,0,0,0
18.99,20,fuel,7.8,1,0,1,0
22.82,17,grocery,2.7,1,0,1,0
23.61,16,grocery,3.6,3,0,1,0
61.7,17,restaurant,32.7,1,0,1,0
151.65,12,grocery,3.2,2,0,1,0
139.34,17,grocery,0.1,0,0,1,0
97.03,8,restaurant,21.7,1,0,0,0
64.34,11,grocery,0.5,1,0,1,0
126.52,21,online_retail,8.7,3,0,1,0
159.52,12,grocery,2.7,0,0,1,0
10.08,15,electronics,3.7,0,0,1,0
10.2,18,grocery,8.2,0,0,1,0
45.61,10,restaurant,2.9,1,0,1,0
31.57,13,grocery,1.9,1,0,1,0
19.98,14,restaurant,9.5,1,0,1,0
18.6,7,travel,20.1,2,0,1,0
44.73,15,grocery,8.3,0,0,1,0
31.86,16,travel,10.4,1,0,1,0
23.06,13,grocery,17.9,1,0,1,0
30.28,20,grocery,3.9,2,0,1,0
6.27,7,grocery,3.3,3,0,1,0
34.62,11,grocery,14.5,1,0,1,0
45.55,17,grocery,1.6,3,0,0,0
26.82,22,online_retail,6.6,0,0,1,0
14.98,12,restaurant,59.8,1,0,0,0
13.23,18,atm,12.3,2,0,0,0
45.99,20,online_retail,20.0,1,0,1,0
31.79,11,online_retail,10.7,0,0,1,0
23.13,22,online_retail,1.7,3,0,0,0
17.69,14,atm,2.5,3,0,1,0
45.51,12,online_retail,0.1,3,0,1,0
10.48,14,fuel,12.1,1,0,0,0
332.23,8,restaurant,13.6,0,0,0,0
41.69,20,online_retail,4.9,2,0,1,0
40.83,22,fuel,4.1,1,0,1,0
17.18,20,grocery,20.6,5,0,1,0
224.38,21,atm,2.8,1,0,1,0
13.61,17,travel,18.4,2,0,1,0
18.76,8,electronics,24.0,3,0,0,0
24.68,15,online_retail,0.5,2,0,0,0
117.28,7,fuel,16.1,1,0,1,0
88.65,12,grocery,1.5,1,0,1,0
54.55,17,travel,22.0,2,0,1,0
35.42,22,restaurant,3.9,1,0,0,0
62.45,3,electronics,442.1,4,0,1,0
21.44,14,jewelry,21.0,3,0,0,0
70.23,14,electronics,35.8,0,0,0,0
77.93,11,restaurant,4.6,0,0,1,0
33.25,7,online_retail,25.5,1,0,1,0
75.99,15,restaurant,13.4,3,0,1,0
124.17,12,grocery,3.0,3,0,1,0
11.64,19,restaurant,3.7,0,0,1,0
125.09,11,restaurant,5.2,5,0,0,0
41.31,11,grocery,14.8,1,0,1,0
30.74,12,fuel,6.8,1,0,1,0
58.19,18,grocery,3.2,0,0,1,0
288.2,9,grocery,16.3,2,0,1,0
48.34,12,grocery,23.4,1,0,1,0
19.66,17,grocery,11.8,3,0,1,0
54.86,21,electronics,14.7,2,0,1,0
10.89,19,grocery,3.7,4,0,1,0
46.58,18,atm,75.2,0,0,1,0
32.51,20,atm,10.1,1,0,1,0
15.62,21,grocery,7.7,1,0,1,0
61.74,17,fuel,17.1,2,0,1,0
35.29,21,restaurant,11.1,1,0,0,0
16.56,7,restaurant,63.5,1,0,1,0
21.9,19,restaurant,12.3,1,0,0,0
90.61,18,online_retail,13.2,1,0,0,0
47.62,10,electronics,11.9,2,0,1,0
13.42,22,fuel,37.7,1,0,1,0
40.78,18,electronics,10.6,2,0,0,0
7.29,11,electronics,5.5,3,0,1,0
25.89,14,grocery,11.1,0,0,1,0
8.98,11,restaurant,12.2,3,0,1,0
117.22,15,restaurant,44.3,1,0,1,0
18.41,15,grocery,4.1,1,0,1,0
21.3,11,atm,7.3,0,0,0,0
186.76,12,online_retail,0.0,4,0,0,0
41.16,18,restaurant,16.7,1,0,1,0
70.19,8,fuel,0.1,2,0,0,0
35.9,22,fuel,3.5,2,0,1,0
9.88,16,grocery,1.3,4,0,0,0
7.9,11,travel,14.3,1,0,1,0
93.97,16,electronics,41.2,3,0,1,0
10.54,9,restaurant,3.2,1,0,1,0
6.22,8,fuel,3.9,2,0,0,0
9.23,15,restaurant,4.6,2,0,1,0
21.79,17,electronics,9.8,1,0,1,0
46.85,12,grocery,0.5,1,0,1,0
31.28,20,restaurant,15.7,2,0,1,0
42.85,21,grocery,7.7,2,0,1,0
17.4,17,grocery,4.2,0,0,0,0
18.25,22,atm,31.3,1,0,0,0
162.37,11,online_retail,4.4,2,0,1,0
44.12,12,fuel,2.2,1,0,1,0
32.73,7,grocery,20.9,0,0,1,0
59.62,9,grocery,5.4,2,1,0,0
15.49,12,travel,5.2,0,0,0,0
15.12,19,online_retail,5.1,2,0,1,0
40.42,10,travel,9.2,0,0,1,0
96.99,9,atm,1.1,1,0,1,0
6.32,8,fuel,5.9,1,1,1,0
28.4,14,grocery,10.1,1,0,1,0
25.41,13,restaurant,2.7,1,0,0,0
53.06,14,grocery,2.9,3,0,1,0
81.37,8,restaurant,6.5,1,0,0,0
90.51,21,restaurant,1.6,2,0,1,0
5.35,15,atm,1.8,3,0,0,0
142.89,21,online_retail,1.5,0,0,1,0
14.48,16,restaurant,9.8,2,0,1,0
7.15,16,online_retail,14.1,1,0,1,0
29.51,7,grocery,0.0,2,0,1,0
14.32,20,online_retail,15.0,2,0,0,0
44.66,13,grocery,13.5,0,0,1,0
48.14,14,grocery,2.3,1,0,1,0
27.81,19,grocery,9.2,1,0,1,0
60.62,22,grocery,16.1,3,0,1,0
35.16,13,online_retail,26.3,3,0,0,0
26.31,8,restaurant,1.5,1,0,1,0
72.23,21,restaurant,6.5,2,0,1,0
42.95,18,online_retail,4.5,1,0,0,0
60.24,14,online_retail,17.0,0,0,1,0
107.78,13,fuel,9.8,2,0,1,0
67.6,22,travel,9.7,6,1,0,1
54.5,8,online_retail,1.0,0,0,1,0
261.36,19,restaurant,20.7,1,0,1,0
529.77,15,fuel,5.1,2,0,1,0
42.92,15,grocery,0.6,0,0,0,0
17.92,18,grocery,9.2,3,0,1,0
18.29,10,fuel,1.0,1,1,1,0
14.38,7,online_retail,11.6,2,0,1,0
81.86,21,fuel,17.8,1,0,1,0
13.18,11,fuel,0.5,0,0,1,0
171.0,11,grocery,29.7,2,0,1,0
16.65,13,fuel,8.9,2,0,1,0
27.0,15,grocery,3.8,0,0,1,0
41.99,10,grocery,8.2,1,0,0,0
62.57,9,grocery,7.3,4,0,0,0
70.8,17,grocery,72.5,3,0,1,0
59.97,14,grocery,0.8,3,0,1,0
9.68,16,grocery,8.3,2,0,1,0
89.57,13,fuel,12.7,1,0,1,0
116.24,17,online_retail,18.2,0,0,0,0
32.9,16,electronics,10.1,2,0,1,0
33.74,13,online_retail,43.1,2,0,1,0
96.9,13,online_retail,7.8,1,0,0,0
53.67,22,fuel,3.4,0,0,1,0
77.76,8,restaurant,8.1,1,0,1,0
21.64,11,restaurant,2.7,2,0,1,0
12.02,8,restaurant,3.3,1,0,1,0
102.81,20,fuel,17.5,4,0,0,0
83.72,7,restaurant,10.5,0,0,1,0
70.85,19,atm,9.2,0,0,1,0
26.6,14,restaurant,12.6,3,0,1,0
68.28,20,grocery,28.2,3,0,0,0
49.55,9,restaurant,0.5,1,0,1,0
127.04,22,atm,6.1,1,1,1,0
29.17,21,grocery,17.7,4,0,0,0
19.14,14,restaurant,17.8,2,0,1,0
37.86,7,grocery,37.6,2,0,1,0
50.8,10,electronics,12.5,0,0,1,0
26.56,16,grocery,13.9,4,0,1,0
60.52,13,online_retail,11.2,3,0,1,0
27.25,17,fuel,0.8,1,0,1,0
99.11,13,online_retail,11.6,2,0,1,0
66.65,18,restaurant,38.9,2,0,1,0
7.46,17,restaurant,28.9,1,0,1,0
9.17,12,atm,16.2,1,0,1,0
23.19,12,online_retail,6.7,1,0,1,0
78.13,15,fuel,14.1,2,0,1,0
61.08,7,restaurant,9.3,1,0,1,0
457.6,21,online_retail,10.9,2,0,1,0
173.15,22,online_retail,92.0,6,0,0,0
41.57,17,grocery,10.3,1,0,0,0
56.06,12,fuel,5.4,1,0,1,0
3.15,7,grocery,8.6,0,0,1,0
13.25,17,grocery,1.6,3,1,1,0
7.22,14,online_retail,11.4,1,0,1,0
142.69,21,grocery,15.9,1,0,0,0
33.39,12,grocery,41.8,0,0,0,0
53.78,16,grocery,47.6,2,0,1,0
11.83,14,grocery,12.8,1,0,1,0
18.88,11,online_retail,9.1,1,0,1,0
20.22,21,restaurant,13.5,3,0,1,0
106.21,18,grocery,13.1,2,0,0,0
151.76,20,grocery,10.3,0,0,1,0
11.47,7,online_retail,2.5,1,0,1,0
118.29,11,atm,0.9,1,0,1,0
18.55,15,restaurant,16.6,2,0,0,0
203.46,12,atm,9.3,3,0,0,0
91.89,3,atm,43.4,5,1,1,0
96.41,16,restaurant,31.9,0,0,0,0
19.15,20,online_retail,37.5,2,0,0,0
16.41,16,grocery,2.4,1,0,1,0
29.1,8,grocery,11.5,2,0,1,0
9.38,20,fuel,0.2,2,1,1,0
18.36,20,grocery,2.5,1,0,1,0
7.32,15,restaurant,11.3,3,0,1,0
58.83,16,online_retail,5.1,1,0,1,0
150.85,11,electronics,5.9,0,0,1,0
88.59,8,restaurant,8.6,1,0,1,0
56.82,10,fuel,9.5,0,0,1,0
282.84,9,grocery,5.5,3,0,1,0
18.07,19,restaurant,12.0,3,0,0,0
56.21,20,online_retail,0.1,1,0,0,0
35.08,10,atm,19.6,2,0,1,0
29.0,16,grocery,24.0,3,0,1,0
30.69,21,grocery,53.8,1,0,1,0
18.14,12,atm,53.1,2,0,1,0
25.58,12,grocery,0.2,0,0,1,0
50.08,14,grocery,14.2,1,0,1,0
11.02,7,restaurant,2.6,0,0,0,0
147.26,10,online_retail,1.4,0,0,0,0
43.61,22,fuel,18.7,1,0,1,0
46.91,11,fuel,1.2,0,0,1,0
70.1,16,online_retail,23.6,1,0,1,0
64.88,9,grocery,22.0,2,0,0,0
35.74,19,restaurant,4.8,2,0,0,0
30.9,14,grocery,11.6,0,0,1,0
41.98,17,online_retail,22.3,0,0,0,0
60.37,8,online_retail,5.1,1,0,0,0
9.73,18,grocery,10.1,1,0,1,0
112.85,16,travel,34.2,1,0,1,0
72.39,19,atm,10.7,3,0,1,0
6.37,13,travel,1.8,1,0,1,0
32.67,12,grocery,33.2,0,0,1,0
79.8,12,fuel,19.5,3,0,1,0
98.85,12,restaurant,1.7,2,0,0,0
33.67,8,online_retail,6.8,2,0,1,0
70.15,19,grocery,25.1,1,0,0,0
26.42,22,grocery,7.1,1,0,0,0
119.73,10,grocery,10.4,2,0,1,0
253.43,1,electronics,152.5,5,0,0,0
94.43,18,grocery,24.7,2,0,1,0
55.41,20,restaurant,20.2,2,0,1,0
100.0,20,travel,13.0,2,0,1,0
20.85,14,electronics,4.8,1,0,1,0
3.64,16,electronics,4.2,4,0,0,0
89.41,14,travel,38.3,2,0,0,0
40.63,17,restaurant,1.9,0,0,0,0
32.1,15,fuel,2.5,1,0,1,0
39.12,14,restaurant,14.6,1,0,1,0
15.11,7,restaurant,4.6,1,0,0,0
6.42,14,travel,2.7,1,0,1,0
32.45,14,grocery,23.9,3,0,1,0
50.63,18,travel,9.0,2,0,1,0
167.44,13,online_retail,11.8,1,0,1,0
64.71,15,travel,18.6,1,0,1,0
47.71,14,grocery,6.7,1,0,1,0
30.37,22,fuel,12.8,1,0,1,0
29.33,22,jewelry,9.3,1,0,1,0
57.96,16,online_retail,1.3,0,0,0,0
89.84,23,jewelry,15.8,7,0,0,0
50.35,22,fuel,71.6,2,0,0,0
107.99,19,restaurant,9.6,1,0,1,0
20.16,21,restaurant,9.3,0,0,1,0
106.64,18,travel,64.6,2,0,0,0
14.51,18,restaurant,14.2,0,0,0,0
42.99,22,grocery,19.9,0,0,1,0
97.62,14,grocery,4.7,4,0,1,0
19.6,9,grocery,18.8,2,0,1,0
52.09,18,restaurant,16.4,0,0,0,0
11.08,8,atm,6.5,3,0,1,0
27.35,20,online_retail,3.0,3,0,1,0
11.87,14,online_retail,53.3,1,0,1,0
10.47,11,grocery,2.9,3,0,0,0
90.87,18,fuel,2.6,0,0,1,0
7.86,7,online_retail,4.1,1,0,1,0
66.13,13,atm,19.0,3,0,1,0
53.44,10,restaurant,11.8,1,0,1,0
17.12,18,grocery,15.9,2,1,1,0
143.97,9,grocery,5.5,1,0,1,0
77.16,17,travel,36.9,3,0,0,0
29.15,11,grocery,2.4,5,0,1,0
16.81,17,electronics,21.7,0,0,1,0
175.24,14,atm,7.3,1,0,1,0
117.15,17,restaurant,23.4,1,0,1,0
81.27,22,fuel,2.1,1,0,1,0
14.36,11,online_retail,17.7,3,0,1,0
50.16,18,grocery,28.3,1,0,0,0
13.94,17,restaurant,10.2,3,0,1,0
39.84,14,restaurant,12.4,0,0,1,0
54.03,10,grocery,8.7,1,0,1,0
202.37,9,restaurant,2.9,3,0,1,0
31.42,9,online_retail,43.3,1,0,0,0
209.47,2,online_retail,119.1,5,1,0,1
43.72,7,grocery,7.4,2,0,1,0
35.02,19,jewelry,52.3,0,0,1,0
269.03,0,travel,258.3,10,0,0,1
269.17,21,atm,18.6,0,0,0,0
147.93,18,fuel,13.6,2,0,0,0
65.52,18,restaurant,30.3,2,0,0,0
7.14,10,grocery,2.1,2,0,0,0
16.77,19,grocery,1.7,2,0,0,0
40.12,8,electronics,1.7,0,0,1,0
71.87,8,atm,16.6,0,0,0,0
81.56,16,grocery,41.9,0,0,1,0
123.73,18,fuel,5.1,1,0,1,0
138.05,19,restaurant,5.6,1,0,1,0
3.38,10,fuel,0.4,1,0,1,0
32.94,14,atm,10.3,1,1,0,0
47.38,19,grocery,13.1,1,0,1,0
51.95,11,restaurant,10.9,0,0,1,0
24.23,11,atm,2.2,2,0,0,0
20.18,7,grocery,6.1,3,1,1,0
4.39,20,grocery,0.7,1,0,1,0
62.98,9,atm,11.7,1,0,1,0
13.87,11,online_retail,5.5,6,0,1,0
8.62,21,grocery,0.8,2,0,0,0
29.48,10,restaurant,9.7,1,0,1,0
73.05,16,fuel,1.5,4,0,1,0
18.75,17,online_retail,7.1,1,0,1,0
15.12,10,atm,8.3,2,0,0,0
123.11,20,grocery,1.7,1,0,0,0
66.88,20,grocery,23.3,2,0,0,0
9.33,10,grocery,24.0,1,0,1,0
18.29,10,electronics,8.4,1,0,1,0
127.92,8,fuel,4.5,1,0,1,0
33.31,17,atm,4.1,0,0,1,0
68.02,11,online_retail,0.8,3,0,1,0
21.83,12,restaurant,35.0,1,0,1,0
34.1,20,online_retail,6.8,4,0,1,0
95.45,11,atm,4.8,2,0,0,0
31.35,15,grocery,6.4,0,0,1,0
13.21,13,restaurant,34.4,3,0,1,0
18.28,22,restaurant,16.4,2,0,1,0
97.52,18,fuel,0.4,2,0,0,0
59.94,8,grocery,34.5,2,0,1,0
20.98,18,online_retail,1.5,3,0,0,0
511.85,11,grocery,26.4,3,0,1,0
68.37,18,fuel,5.1,3,0,1,0
50.86,9,grocery,4.0,4,0,1,0
12.98,7,restaurant,3.1,2,0,0,0
13.36,18,restaurant,13.8,0,0,1,0
23.77,14,travel,4.0,0,0,1,0
68.73,16,travel,1.5,1,0,1,0
93.81,7,restaurant,10.4,2,0,1,0
12.99,10,online_retail,4.5,2,0,1,0
3.23,13,online_retail,30.4,0,0,1,0
64.92,14,grocery,10.9,1,0,1,0
41.07,15,grocery,45.6,3,0,1,0
9.51,7,restaurant,16.2,1,0,1,0
324.48,16,grocery,11.9,1,0,0,0
40.03,17,restaurant,0.5,0,0,1,0
115.68,11,restaurant,13.3,1,0,0,0
63.5,15,fuel,10.0,3,0,1,0
2.65,21,restaurant,5.0,1,0,0,0
22.65,20,fuel,24.7,1,0,1,0
49.84,18,online_retail,7.3,0,0,0,0
32.5,15,travel,9.9,3,0,1,0
28.97,21,fuel,5.3,0,0,1,0
62.6,9,restaurant,47.1,1,0,0,0
17.31,19,fuel,11.5,3,0,1,0
103.17,9,electronics,19.7,0,0,1,0
39.59,18,restaurant,12.3,1,0,1,0
38.13,19,grocery,1.2,0,0,1,0
15.32,11,restaurant,2.9,1,0,1,0
23.3,14,grocery,0.8,3,0,0,0
61.86,7,restaurant,7.8,0,0,1,0
7.35,17,online_retail,1.2,2,0,0,0
7.45,9,grocery,1.7,1,0,0,0
17.63,15,travel,0.6,2,0,1,0
17.4,15,grocery,29.0,0,0,0,0
28.99,11,grocery,6.9,3,0,1,0
117.87,20,online_retail,4.2,0,0,1,0
6.71,10,online_retail,14.7,1,1,1,0
110.78,16,fuel,12.2,2,0,1,0
59.06,22,restaurant,19.1,1,0,1,0
37.74,8,restaurant,1.9,0,0,1,0
14.79,11,grocery,27.3,3,0,1,0
148.79,10,restaurant,2.2,1,0,1,0
15.06,22,online_retail,18.3,0,0,1,0
26.53,8,restaurant,5.8,2,0,0,0
6.07,15,fuel,1.2,1,0,1,0
4.1,10,restaurant,3.3,1,0,1,0
363.2,16,atm,0.9,1,0,1,0
298.36,21,grocery,19.1,2,0,1,0
67.7,7,online_retail,17.3,1,1,1,0
11.78,20,atm,10.7,0,0,1,0
20.18,17,restaurant,3.6,2,0,1,0
92.97,16,grocery,18.3,3,0,1,0
26.83,11,online_retail,1.8,2,0,1,0
67.38,20,restaurant,23.5,0,0,1,0
26.92,18,grocery,28.4,0,0,1,0
37.97,11,restaurant,1.7,3,0,1,0
87.26,16,grocery,14.2,1,0,1,0
145.35,18,fuel,2.8,2,0,1,0
13.7,11,restaurant,0.7,2,0,1,0
21.99,19,online_retail,44.9,3,0,1,0
30.52,11,jewelry,2.6,0,0,1,0
53.93,21,travel,14.2,1,0,1,0
50.8,21,restaurant,31.8,2,0,1,0
97.55,15,grocery,21.0,0,0,1,0
41.35,7,fuel,0.7,0,0,1,0
57.93,22,electronics,7.0,1,0,1,0
40.87,9,fuel,4.1,1,0,1,0
63.43,12,fuel,0.1,0,0,0,0
21.08,16,grocery,0.8,2,0,1,0
39.98,14,grocery,30.8,1,0,0,0
172.14,18,grocery,11.5,2,0,1,0
32.98,13,restaurant,16.4,1,0,1,0
32.25,17,grocery,52.5,1,0,0,0
5.37,18,restaurant,14.1,0,0,0,0
124.36,11,grocery,47.9,3,0,0,0
41.88,14,atm,44.4,2,1,1,0
35.16,18,online_retail,35.6,2,0,1,0
344.97,10,atm,6.7,3,1,1,0
3.46,15,online_retail,0.5,1,0,0,0
2.15,12,electronics,4.5,3,0,0,0
94.39,18,atm,10.2,4,0,1,0
60.03,11,restaurant,8.4,3,0,1,0
17.37,12,jewelry,7.6,2,0,1,0
60.05,10,grocery,11.8,2,1,1,0
20.95,11,grocery,5.6,1,0,1,0
2.73,22,restaurant,53.3,1,0,0,0
36.95,12,grocery,3.2,0,0,1,0
361.38,13,online_retail,10.7,2,0,1,0
24.88,20,grocery,16.4,0,0,1,0
14.33,17,fuel,11.3,1,0,1,0
47.91,9,online_retail,16.0,0,0,0,0
69.97,10,restaurant,23.5,1,0,1,0
29.75,14,grocery,0.6,0,0,0,0
20.23,20,travel,1.9,1,0,1,0
914.78,22,travel,55.6,5,0,1,1
19.55,22,online_retail,19.0,1,0,0,0
32.61,21,online_retail,5.2,2,0,1,0
86.68,15,grocery,3.3,0,1,0,0
68.88,21,fuel,31.1,2,0,1,0
21.37,22,electronics,1.6,2,0,1,0
25.56,17,restaurant,4.3,2,0,1,0
59.02,9,grocery,2.6,3,0,1,0
26.03,9,fuel,6.7,0,0,1,0
97.52,13,online_retail,6.5,1,0,1,0
6.2,17,atm,10.1,1,0,0,0
62.77,10,restaurant,3.4,1,0,0,0
27.34,11,online_retail,5.3,1,0,1,0
365.07,15,online_retail,911.5,3,0,0,1
89.9,11,fuel,21.5,3,0,1,0
56.1,22,electronics,8.2,4,0,1,0
5.72,8,online_retail,13.4,2,0,1,0
677.98,0,electronics,510.6,2,0,1,1
12.52,16,restaurant,13.0,0,0,1,0
411.52,1,electronics,244.6,4,1,0,1
18.66,16,restaurant,12.0,1,0,1,0
9.41,19,restaurant,19.7,0,0,1,0
23.56,11,online_retail,10.4,1,0,1,0
34.11,20,restaurant,2.4,1,1,0,0
19.2,7,online_retail,0.4,2,0,0,0
19.23,17,grocery,16.2,1,0,0,0
47.15,21,restaurant,7.6,3,0,1,0
86.2,20,grocery,37.7,6,0,1,0
20.36,11,online_retail,28.0,3,0,1,0
10.21,11,restaurant,5.1,0,0,1,0
40.78,15,grocery,11.7,1,0,1,0
80.87,18,grocery,19.0,1,0,1,0
54.79,11,grocery,23.1,0,0,0,0
12.07,8,electronics,8.8,0,0,0,0
6.11,22,electronics,11.7,0,0,1,0
229.51,21,grocery,43.2,0,0,0,0
20.61,10,atm,0.8,1,0,0,0
36.35,21,grocery,8.5,0,0,0,0
149.02,9,fuel,0.3,2,0,1,0
63.35,2,electronics,331.2,2,0,0,0
30.66,11,fuel,6.8,2,0,0,0
19.1,21,restaurant,18.0,4,1,1,0
18.81,19,grocery,0.3,1,0,1,0
2.34,21,electronics,2.5,2,0,0,0
125.99,12,fuel,6.9,1,0,1,0
20.83,14,online_retail,15.9,2,0,1,0
16.01,17,restaurant,4.3,0,0,0,0
62.38,13,restaurant,10.2,0,0,0,0
66.89,18,restaurant,4.1,1,0,1,0
461.42,7,grocery,4.1,2,0,0,0
2.33,18,grocery,1.7,2,0,1,0
98.75,9,grocery,0.7,1,0,1,0
5.49,19,restaurant,19.8,1,0,0,0
20.35,22,restaurant,0.8,2,0,1,0
18.84,18,grocery,1.0,1,0,1,0
222.81,21,online_retail,21.4,0,0,1,0
29.31,12,restaurant,0.6,2,0,1,0
37.06,21,atm,20.4,0,0,1,0
64.72,16,restaurant,39.1,1,0,1,0
34.6,22,grocery,35.0,3,0,1,0
155.33,14,grocery,26.9,1,0,1,0
11.26,20,restaurant,4.6,2,0,0,0
22.71,16,restaurant,17.6,2,0,1,0
27.74,11,restaurant,17.5,1,0,1,0
85.56,16,grocery,9.3,0,0,1,0
13.97,18,atm,3.0,2,0,1,0
51.83,21,grocery,2.8,3,0,1,0
74.4,21,online_retail,16.9,4,0,1,0
9.68,8,electronics,13.6,0,0,1,0
6.88,15,online_retail,0.7,3,0,1,0
3.25,17,restaurant,8.2,0,0,1,0
18.23,17,online_retail,4.7,2,0,1,0
123.13,19,grocery,2.8,3,0,1,0
14.81,8,restaurant,3.4,0,0,1,0
103.27,11,online_retail,30.8,2,0,1,0
10.04,9,fuel,0.1,1,0,1,0
4.37,12,grocery,18.3,1,0,0,0
26.13,10,grocery,27.1,1,0,0,0
20.11,17,grocery,23.9,0,0,1,0
461.28,8,grocery,2.0,1,0,1,0
273.23,7,online_retail,6.5,2,0,1,0
398.17,22,jewelry,49.4,7,1,0,1
11.33,11,online_retail,2.0,0,0,0,0
51.55,19,grocery,0.2,0,0,1,0
62.03,12,restaurant,45.2,2,0,0,0
793.64,19,travel,40.4,4,0,1,0
80.97,11,fuel,2.6,2,0,0,0
17.02,12,online_retail,19.5,0,0,0,0
50.82,17,restaurant,1.2,1,0,1,0
10.97,17,online_retail,0.6,0,0,0,0
185.06,11,atm,4.1,2,0,0,0
9.53,18,electronics,16.3,2,0,1,0
40.2,12,fuel,2.6,0,0,0,0
45.62,22,grocery,24.1,2,0,1,0
14.08,10,fuel,1.9,1,0,0,0
26.34,21,online_retail,0.1,3,1,1,0
10.38,12,fuel,9.2,2,0,1,0
19.8,9,fuel,3.9,1,0,1,0
10.73,21,restaurant,16.8,1,0,0,0
15.97,13,restaurant,10.9,5,0,1,0
4.07,16,grocery,9.0,0,0,1,0
109.93,20,grocery,10.0,2,0,1,0
4.46,16,grocery,4.2,0,1,1,0
15.09,10,fuel,2.6,0,1,0,0
14.54,13,restaurant,1.1,2,0,1,0
46.76,13,online_retail,4.8,0,0,1,0
15.25,10,grocery,11.3,2,0,1,0
79.56,18,restaurant,3.2,1,0,1,0
8.89,17,fuel,1.0,0,0,1,0
137.2,20,travel,5.2,3,0,1,0
113.81,9,grocery,9.3,1,0,1,0
28.63,7,electronics,22.4,2,0,1,0
143.1,13,grocery,9.5,1,0,1,0
22.61,10,fuel,12.5,1,0,1,0
8.67,17,fuel,5.2,3,0,0,0
23.6,14,atm,17.9,2,0,1,0
30.18,11,grocery,41.1,3,0,1,0
52.49,22,online_retail,16.6,3,0,1,0
71.76,7,restaurant,11.2,3,0,1,0
106.59,19,grocery,36.5,1,0,1,0
14.02,11,grocery,7.0,0,0,0,0
273.68,8,restaurant,0.8,2,0,1,0
102.51,19,grocery,28.6,0,0,1,0
47.44,15,online_retail,0.2,3,0,1,0
52.01,9,atm,6.5,2,0,1,0
26.41,21,fuel,28.0,3,0,1,0
10.63,8,grocery,22.1,3,0,1,0
301.79,9,fuel,2.1,2,0,0,0
39.51,14,online_retail,55.0,1,0,1,0
39.63,17,online_retail,11.6,3,0,0,0
70.22,8,grocery,18.7,1,0,1,0
21.1,7,fuel,35.9,4,0,0,0
14.68,14,fuel,0.5,2,0,0,0
10.45,14,atm,1.1,4,0,1,0
59.95,7,online_retail,20.9,1,0,1,0
54.84,14,grocery,10.9,3,0,1,0
15.45,21,electronics,48.0,0,0,0,0
9.73,22,restaurant,11.2,0,0,1,0
72.04,7,atm,3.8,1,0,1,0
820.83,22,atm,101.1,6,1,0,1
49.87,10,travel,17.0,3,0,0,0
19.51,17,electronics,6.3,2,0,0,0
87.96,13,restaurant,2.9,0,0,1,0
3.71,22,fuel,10.9,1,0,1,0
18.42,14,fuel,33.3,0,0,1,0
13.95,15,travel,3.3,1,1,1,0
163.59,20,atm,2.2,0,0,1,0
65.6,17,restaurant,11.2,0,0,1,0
36.33,11,grocery,0.8,0,0,1,0
123.48,10,restaurant,9.8,0,0,0,0
90.58,16,grocery,7.3,1,0,1,0
35.23,18,grocery,34.9,0,0,1,0
5.25,21,online_retail,0.9,0,0,1,0
49.84,14,atm,5.6,1,0,1,0
2.84,8,restaurant,8.9,1,0,0,0
11.43,10,grocery,12.9,1,0,0,0
3.72,14,grocery,19.5,1,0,1,0
153.22,13,grocery,20.0,0,0,0,0
439.43,1,jewelry,510.6,9,1,0,1
42.29,16,online_retail,5.6,0,1,1,0
40.87,15,restaurant,13.6,3,1,1,0
41.29,18,atm,18.7,1,0,1,0
334.68,22,online_retail,6.7,2,0,1,0
12.65,17,fuel,17.7,1,0,1,0
81.52,16,electronics,12.1,2,0,1,0
17.85,9,grocery,0.0,3,0,0,0
6.77,19,fuel,10.8,0,0,1,0
327.12,8,online_retail,3.7,1,0,1,0
10.37,9,travel,9.0,0,0,0,0
26.7,22,online_retail,3.7,1,0,1,0
6.94,22,restaurant,14.6,1,0,0,0
